bank_id,legal_name,web_address,total_assets_thousands,total_deposits_thousands,net_income_thousands,hq_city,hq_state,total_branches,thalux_asset_tier,extracted_at
33005,FCB Banks,www.fcbbanks.com,2607581,2231190,11299,Collinsville,Illinois,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33009,County Bank,http://WWW.COUNTYBANKDEL.COM,684818,567932,5591,Rehoboth Beach,Delaware,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
3301,First Liberty Bank,flb.bank,890047,783659,2796,Liberty,Texas,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
33010,First Peoples Bank,www.firstpeoplesbank.com,417942,354758,1143,Pine Mountain,Georgia,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
33013,Asian Pacific National Bank,www.asianpacificbank.com,57005,45286,99,San Gabriel,California,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
3302,"Texana Bank, National Association",www.texanabank.com,352752,279893,1028,Linden,Texas,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
33026,Surety Bank,www.surety.bank,222858,200384,871,Deland,Florida,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
3305,The First National Bank of Livingston,www.fnblivingston.com,468688,399997,2601,Livingston,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
33103,"Gateway Bank, F.S.B.",www.gatewayfsb.com,286530,202316,-335,Oakland,California,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
33111,Colorado Federal Savings Bank,www.coloradofederalbank.com,2577832,1506160,1688,Greenwood Village,Colorado,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33119,"Heritage Bank, Inc.",www.ourheritage.bank,2004124,1844106,5111,Burlington,Kentucky,19,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33124,Goldman Sachs Bank USA,www.marcus.com,751776000,504823000,1959000,New York,New York,5,Tier 4: Enterprise System,2026-06-26T14:42:54Z
33131,First Farmers & Merchants National Bank,www.ffmbank.com,141184,119460,340,Fairmont,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33136,Woodlands Bank,www.woodlandsbank.com,633421,569773,1743,Williamsport,Pennsylvania,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
33183,Sound Banking Company,www.soundbankingco.com,42384,36448,257,Lakewood,Washington,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
33188,Shinhan Bank America,www.shbamerica.com,1972804,1664812,2823,New York,New York,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3320,"Big Bend Banks, N.A.",www.marfanb.com,166149,142955,669,Marfa,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33204,Premier Bank Minnesota,www.premierbanks.com,699230,628496,3523,Hastings,Minnesota,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
33216,Northrim Bank,https://www.northrim.com,3336853,2885093,15773,Anchorage,Alaska,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3325,First National Bank of Central Texas,www.fnbct.com,1697242,1483767,10521,Waco,Texas,6,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3327,Mason Bank,www.masonbank.com,151267,127437,573,Mason,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
3330,The First National Bank of McGregor,www.tfnbtx.com,1047468,947222,2540,Mc Gregor,Texas,6,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33306,CIBC Bank USA,us.cibc.com,65130106,50964108,196546,Chicago,Illinois,19,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
3335,Bank19,www.firstmemphis.com,146286,120970,474,Memphis,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
3336,Menard  Bank,www.menardbank.com,89390,81276,476,Menard,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
3337,Texas National Bank,http://texasnational.com,1172965,1028906,3316,Mercedes,Texas,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33380,Enterprise Bank,https://www.ENTERPRISE.BANK,595682,484137,1301,Omaha,Nebraska,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
3339,The First National Bank of Mertzon,www.fnbmertzon.com,504922,426672,2003,Mertzon,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
33418,Ledyard National Bank,www.ledyard.bank,1042973,881632,1731,Norwich,Vermont,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3342,"Incommons Bank, N.A.",WWW.INCOMMONSBANK.COM,282454,248494,1169,Mexia,Texas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
33450,Arbor Bank,http://www.arborbanking.com,711534,631805,1756,Nebraska City,Nebraska,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
33457,Oak Valley Community Bank,www.ovcb.com,2009991,1781504,5561,Oakdale,California,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33470,Today's Bank,www.todaysbank.com,347596,294604,623,Huntsville,Arkansas,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
33492,Crescent Bank,www.crescentbank.com,1006087,832926,48518,Metairie,Louisiana,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33503,Unity Bank,www.unitybank.com,3016164,2380431,14177,Clinton,New Jersey,22,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33506,First National Bank of Coffee County,www.fnbcc.com,551563,500937,1830,Douglas,Georgia,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
3351,The First National Bank of Moody,WWW.FNBTX.BANK,53106,41574,34,Moody,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33539,Preferred Bank,www.preferredbank.com,7655086,6432233,31144,Los Angeles,California,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33552,Boone Bank & Trust Co.,www.boonebankiowa.com,173919,160187,403,Boone,Iowa,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33555,"SouthState Bank, National Association",www.southstatebank.com,67870584,55918390,238343,Winter Haven,Florida,374,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
33565,"Desjardins Bank, National Association",www.Desjardinsbank.com,340637,272370,1200,Hallandale,Florida,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33568,United Bank of Philadelphia,http://www.ubphila.com,49793,41404,-475,Philadelphia,Pennsylvania,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33645,Lee Bank,WWW.LEEBANK.COM,578531,511532,1327,Lee,Massachusetts,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
3368,Normangee State Bank,www.normangeestatebank.com,173228,147438,265,Normangee,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33708,International Bank of Chicago,www.inbk.com,986588,865561,4176,Chicago,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
33739,Citizens Community Bank,www.ccbank.net,356050,307453,1558,Winchester,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
33753,Citizens Community Bank,http://www.citizenscommunitybank.com,538565,450279,825,Mascoutah,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
33758,Starion Bank,WWW.STARIONBANK.COM,2135629,1853356,5800,Bismarck,North Dakota,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3376,Ozona Bank,http://www.ozona.bank,345802,277874,451,Ozona,Texas,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
33761,Village Bank,www.villagebankonline.bank,410179,346830,608,Saint Francis,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
33785,"Stifel Trust Company, National Association",http://www.stifeltrust.com/,926133,848404,7487,Saint Louis,Missouri,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33802,Tioga-Franklin Savings Bank,www.tiogafranklin.com,69034,66027,-202,Philadelphia,Pennsylvania,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
33803,"Wheaton Bank & Trust, National Association",www.wheatonbank.com,4462876,3805887,17457,Wheaton,Illinois,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33805,Community Bank of Elmhurst,www.communityelmhurst.com,196132,184218,351,Elmhurst,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33812,American National Bank - Fox Cities,www.anbfc.bank,434410,366383,1135,Appleton,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
33818,Priority Bank,https://www.prioritybank.com,150609,126635,698,Fayetteville,Arkansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
33823,Capital Community Bank,https://www.ccbank.com,1504994,1282069,18737,Provo,Utah,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3384,The Liberty National Bank in Paris,www.lnbparis.com,450527,395203,1717,Paris,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33849,"Hinsdale Bank & Trust Company, National Association",www.hinsdalebank.com,6503041,5301167,22659,Hinsdale,Illinois,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33851,The Bank of Milan,www.bankofmilan.net,104464,91921,763,Milan,Tennessee,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
33860,The National Bank of Indianapolis,www.nbofi.com,3128951,2868514,9535,Indianapolis,Indiana,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33867,Quad City Bank and Trust Company,www.qcbt.com,3092675,2726533,9673,Bettendorf,Iowa,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3387,FirstBank Southwest,www.fbsw.com,1862376,1655769,6280,Amarillo,Texas,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3388,The Perryton National Bank,http://www.perrytonbank.com,204770,173622,860,Perryton,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
3389,Pointbank,https://www.pointbank.com,1139913,993000,2458,Pilot Point,Texas,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33893,Raymond James Bank,www.raymondjamesbank.com,45736982,41632357,176069,Saint Petersburg,Florida,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
33922,Frontier Bank,www.frontierbank.com,344791,314870,300,Sioux Falls,South Dakota,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
33926,Charlevoix State Bank,www.charlevoixstatebank.com,245318,218423,1260,Charlevoix,Michigan,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
33928,"Patriot Bank, National Association",www.bankpatriot.com,1180511,1061468,1470,Stamford,Connecticut,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33935,"Wintrust Bank, National Association",www.wintrustbank.com,9278678,7928399,46728,Chicago,Illinois,37,Tier 2: Regional Bank,2026-06-26T14:42:54Z
33947,"TD Bank USA, National Association",www.td.com/us/en/personal-banking/,32718396,27662398,10208,Wilmington,Delaware,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
33959,"Natbank, National Association",www.natbank.com,291932,203047,302,Hollywood,Florida,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
3399,First Capital Bank,www.fcbqt.com,107177,96792,539,Quanah,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
340,"The Peoples Bank, Biloxi, Mississippi",www.thepeoples.com,787851,666427,1527,Biloxi,Mississippi,18,Tier 1: Community Bank,2026-06-26T14:42:54Z
3400,"Texas Republic Bank, National Association",www.texasrepublicbank.com,518795,395971,2273,Frisco,Texas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
3401,The First National Bank of Quitaque,www.fnbquitaque.com,167945,148890,553,Quitaque,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34010,EverTrust Bank,http://www.evertrustbank.com,1114478,839626,2817,City Of Industry,California,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34011,"Village Bank and Trust, National Association",www.bankatvillage.com,3466631,2828268,19865,Arlington Heights,Illinois,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34014,Texas National Bank,www.texasnational.bank,141036,130556,122,Sweetwater,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
34020,Community Bank,www.cbtopeka.bank,181191,156056,1049,Topeka,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34023,TNBANK,www.tnbank.bank,310915,271809,509,Oak Ridge,Tennessee,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
34038,Time Bank,www.time.bank,730551,628627,3322,Park Ridge,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
34040,First American State Bank,http://www.fasbank.com,281809,201421,301,Greenwood Village,Colorado,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34047,First Community Bank,www.firstcommunitysc.com,2401075,2053452,6074,Lexington,South Carolina,23,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3405,Vantage Bank Texas,www.vantage.bank,4934452,4440313,20612,San Antonio,Texas,23,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34052,Bay Bank,www.baybankgb.com,312693,259308,864,Green Bay,Wisconsin,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34058,Lusitania Savings Bank,www.lusitaniabank.com,411285,347194,486,Newark,New Jersey,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
34068,Thomasville National Bank,www.tnbank.com,2095241,1790859,12413,Thomasville,Georgia,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34069,"Wilmington Trust, National Association",http://www.wilmingtontrust.com,759503,4991,302,Wilmington,Delaware,40,Tier 1: Community Bank,2026-06-26T14:42:54Z
34073,"Libertyville Bank & Trust Company, National Association",www.libertyvillebank.com,3154274,2663441,11542,Libertyville,Illinois,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34074,Capitol Bank,capitol.bank,589397,497652,1702,Madison,Wisconsin,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34108,Pan American Bank & Trust,WWW.PANAMERBANK.COM,539417,488738,1091,Melrose Park,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
34120,Bank of Ann Arbor,www.bankofannarbor.com,3329445,2738030,15886,Ann Arbor,Michigan,19,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34146,People's Bank of Seneca,www.peoplesbankofseneca.com,497359,433655,1626,Seneca,Missouri,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
34148,Bank of Star Valley,www.bosv.com,404469,354574,3104,Afton,Wyoming,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34150,First United Bank and Trust Company,www.efirstunitedbank.com,605623,540641,2083,Madisonville,Kentucky,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
34160,Community Banking Company,www.communitybankingcompany.com,305535,268958,1277,Fitzgerald,Georgia,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34162,West Pointe Bank,www.westptebank.com,374108,266044,2696,Oshkosh,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34171,Eagle Rock Bank,www.eaglerock.bank,280327,230448,722,Rochester,Minnesota,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
34193,Applied Bank,www.appliedbank.com,258108,214380,1842,Wilmington,Delaware,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
342,Farmers State Bank,www.farmersebank.com,784823,669186,2087,Victor,Montana,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
34207,Great Plains National Bank,https://www.gpbankok.com.,1900140,1678791,8423,Elk City,Oklahoma,26,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34211,Platte Valley Bank,www.pvbank.com,1229135,1045360,3615,Scottsbluff,Nebraska,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34221,"Morgan Stanley Private Bank, National Association",www.etrade.com,241388000,205802000,741000,Purchase,New York,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
34229,The Citizens Bank of Georgia,www.citizbank.com,622032,556326,2768,Cumming,Georgia,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
34233,Marine Bank & Trust Company,www.marinebankandtrust.com,657265,580762,4307,Vero Beach,Florida,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34240,Wolf River Community Bank,http://wolfriverbank.com,378146,307443,1749,Hortonville,Wisconsin,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
34252,Pacific Coast Bankers' Bank,pcbb.com,1084528,559752,1714,Walnut Creek,California,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34254,"Planters Bank, Inc.",www.plantersbankonline.com,1932462,1683788,6083,Hopkinsville,Kentucky,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34259,Crown Bank,www.crownbank.net,643214,457938,3445,Elizabeth,New Jersey,13,Tier 1: Community Bank,2026-06-26T14:42:54Z
34294,CFG Bank,www.cfg.bank,5731399,4975559,22856,Lutherville,Maryland,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3430,Westamerica Bank,www.westamerica.com,5827278,4788155,26807,San Rafael,California,75,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34319,Southwestern National Bank,http://www.swnbk.com,1386995,1212908,4504,Houston,Texas,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34334,American Metro Bank,http://www.americanmetrobank.com,117937,91196,310,Chicago,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
34352,"City First Bank, National Association",www.cityfirstbank.com,1424577,1142340,1232,Washington,District Of Columbia,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34363,Core Bank,www.corebank.com,1081951,877890,1886,Omaha,Nebraska,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34383,Texas Capital Bank,www.texascapitalbank.com,33205747,29118492,77480,Dallas,Texas,10,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
34384,Premier Bank,www.premierbank.bank,847906,700012,4337,Rock Valley,Iowa,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
34386,Spring Valley Bank,www.springvalleybank.com,115777,68034,772,Wyoming,Ohio,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34393,1st Equity Bank,www.1stequitybank.net,126495,83767,515,Skokie,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34394,Security National Bank of South Dakota,http://www.snbsd.com,253214,196829,1536,Dakota Dunes,South Dakota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34395,"Barrington Bank & Trust Company, National Association",www.barringtonbank.com,4927099,3842401,14340,Barrington,Illinois,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
3440,First Northern Bank of Dixon,www.thatsmybank.com,1924057,1695551,5974,Dixon,California,21,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34401,Fortis Bank,www.fortisbankus.com,1349328,1076430,2589,Denver,Colorado,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34403,Coastal Community Bank,www.coastalbank.com,5659447,5081519,12420,Everett,Washington,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34404,WebBank,www.webbank.com,2592134,2016880,31428,Salt Lake City,Utah,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34407,NorthStar Bank,http://WWW.NORTHSTARBANKIOWA.COM,214400,179570,665,Estherville,Iowa,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34409,The Bank,www.thebank.bank,451392,386123,2011,Jennings,Louisiana,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
34415,First Command Bank,www.firstcommand.com,1086417,976611,5604,Fort Worth,Texas,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34422,American Bank,www.ambk.com,1084684,903260,3527,Allentown,Pennsylvania,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34441,State Bank,statebankwy.com,112220,100928,262,Green River,Wyoming,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34444,Customers Bank,www.customersbank.com,25862378,21707136,72245,Malvern,Pennsylvania,7,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
34455,First National Bank,www.fnbrotan.com,97619,91639,165,Rotan,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34460,Millennial Bank,www.millennial.bank,199901,182920,358,Leeds,Alabama,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
34488,Hiawatha Bank and Trust Company,http://www.hiawathabank.com,156669,132427,453,Hiawatha,Iowa,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
34489,Edison National Bank,www.edisonnationalbank.com,476934,422146,746,Fort Myers,Florida,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
34496,First Commercial Bank (USA),bankfcb.com,871581,670130,2630,Alhambra,California,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
34507,Principal Bank,www.principal.com/bank,9604911,9052863,40493,Des Moines,Iowa,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34517,Peoples Bank of East Tennessee,www.PBET.bank,456070,409053,1597,Madisonville,Tennessee,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
34519,Merrick Bank,http://www.merrickbank.com,8933716,7124154,75176,South Jordan,Utah,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34526,Prairie Community Bank,www.prairiecommunitybank.com,190953,174178,319,Marengo,Illinois,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
34533,First Community Bank,www.firstcommunity.net,3501204,2862785,10273,Batesville,Arkansas,35,Tier 2: Regional Bank,2026-06-26T14:42:54Z
34535,"TCM Bank, National Association",www.tcmbank.com,391166,295436,-1067,Tampa,Florida,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
34548,Neighborhood National Bank,http://www.mynnb.com,230154,187264,335,El Cajon,California,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
